onset	duration	sample	type	value
21.398	n/a	21399	STI101	2
24.056	n/a	24057	STI101	100
26.498	n/a	26499	STI101	2
29.434	n/a	29435	STI101	100
31.881	n/a	31882	STI101	8
38.852	n/a	38853	STI101	100
41.298	n/a	41299	STI101	4
46.336	n/a	46337	STI101	100
48.781	n/a	48782	STI101	4
53.284	n/a	53285	STI101	100
55.731	n/a	55732	STI101	2
80.062	n/a	80063	STI101	100
82.515	n/a	82516	STI101	8
87.649	n/a	87650	STI101	100
90.098	n/a	90099	STI101	8
92.943	n/a	92944	STI101	100
95.398	n/a	95399	STI101	8
99.396	n/a	99397	STI101	100
101.848	n/a	101849	STI101	4
103.7	n/a	103701	STI101	100
106.148	n/a	106149	STI101	2
107.102	n/a	107103	STI101	100
109.548	n/a	109549	STI101	4
114.046	n/a	114047	STI101	100
116.498	n/a	116499	STI101	4
120.4	n/a	120401	STI101	99
122.848	n/a	122849	STI101	2
124.708	n/a	124709	STI101	100
127.148	n/a	127149	STI101	8
130.106	n/a	130107	STI101	100
132.548	n/a	132549	STI101	2
134.444	n/a	134445	STI101	100
136.898	n/a	136899	STI101	8
140.159	n/a	140160	STI101	100
142.614	n/a	142615	STI101	4
144.928	n/a	144929	STI101	100
147.381	n/a	147382	STI101	8
149.464	n/a	149465	STI101	100
151.914	n/a	151915	STI101	4
155.034	n/a	155035	STI101	100
157.481	n/a	157482	STI101	4
160.408	n/a	160409	STI101	100
162.848	n/a	162849	STI101	2
163.82	n/a	163821	STI101	100
166.264	n/a	166265	STI101	2
167.156	n/a	167157	STI101	100
169.598	n/a	169599	STI101	4
172.506	n/a	172507	STI101	100
174.948	n/a	174949	STI101	8
177.051	n/a	177052	STI101	100
179.498	n/a	179499	STI101	4
181.954	n/a	181955	STI101	100
184.398	n/a	184399	STI101	8
185.758	n/a	185759	STI101	99
188.198	n/a	188199	STI101	8
189.433	n/a	189434	STI101	100
191.881	n/a	191882	STI101	2
193.601	n/a	193602	STI101	100
196.048	n/a	196049	STI101	4
201.331	n/a	201332	STI101	100
203.781	n/a	203782	STI101	2
206.944	n/a	206945	STI101	100
215.414	n/a	215415	STI101	2
216.983	n/a	216984	STI101	100
219.431	n/a	219432	STI101	2
221.477	n/a	221478	STI101	100
223.931	n/a	223932	STI101	2
226.224	n/a	226225	STI101	100
228.664	n/a	228665	STI101	4
231.836	n/a	231837	STI101	100
234.281	n/a	234282	STI101	8
235.557	n/a	235558	STI101	100
237.997	n/a	237998	STI101	4
241.172	n/a	241173	STI101	100
243.614	n/a	243615	STI101	4
246.84	n/a	246841	STI101	100
249.281	n/a	249282	STI101	2
251.866	n/a	251867	STI101	100
254.314	n/a	254315	STI101	2
257.38	n/a	257381	STI101	100
259.831	n/a	259832	STI101	2
263.017	n/a	263018	STI101	100
265.464	n/a	265465	STI101	4
267.789	n/a	267790	STI101	100
270.231	n/a	270232	STI101	8
273.311	n/a	273312	STI101	100
275.764	n/a	275765	STI101	4
279.684	n/a	279685	STI101	100
282.131	n/a	282132	STI101	8
282.98	n/a	282981	STI101	100
285.431	n/a	285432	STI101	4
288.065	n/a	288066	STI101	100
290.514	n/a	290515	STI101	4
293.681	n/a	293682	STI101	100
296.131	n/a	296132	STI101	8
297.386	n/a	297387	STI101	100
299.831	n/a	299832	STI101	2
300.806	n/a	300807	STI101	100
303.247	n/a	303248	STI101	4
304.151	n/a	304152	STI101	100
306.597	n/a	306598	STI101	4
309.515	n/a	309516	STI101	100
311.964	n/a	311965	STI101	8
316.254	n/a	316255	STI101	99
318.697	n/a	318698	STI101	4
319.923	n/a	319924	STI101	100
322.364	n/a	322365	STI101	4
323.319	n/a	323320	STI101	100
325.764	n/a	325765	STI101	4
328.725	n/a	328726	STI101	100
331.181	n/a	331182	STI101	8
334.199	n/a	334200	STI101	100
336.647	n/a	336648	STI101	2
342.736	n/a	342737	STI101	100
345.18	n/a	345181	STI101	2
346.993	n/a	346994	STI101	100
349.447	n/a	349448	STI101	8
353.307	n/a	353308	STI101	100
355.747	n/a	355748	STI101	8
357.137	n/a	357138	STI101	99
359.58	n/a	359581	STI101	2
360.465	n/a	360466	STI101	100
362.914	n/a	362915	STI101	8
364.031	n/a	364032	STI101	100
373.164	n/a	373165	STI101	8
375.247	n/a	375248	STI101	100
377.697	n/a	377698	STI101	4
380.094	n/a	380095	STI101	100
382.547	n/a	382548	STI101	2
383.882	n/a	383883	STI101	100
386.33	n/a	386331	STI101	8
387.622	n/a	387623	STI101	100
390.064	n/a	390065	STI101	4
391.531	n/a	391532	STI101	100
393.98	n/a	393981	STI101	4
397.447	n/a	397448	STI101	100
399.897	n/a	399898	STI101	4
405.042	n/a	405043	STI101	100
407.497	n/a	407498	STI101	4
411.433	n/a	411434	STI101	100
413.88	n/a	413881	STI101	8
418.085	n/a	418086	STI101	100
420.53	n/a	420531	STI101	4
423.343	n/a	423344	STI101	100
425.797	n/a	425798	STI101	4
435.175	n/a	435176	STI101	100
437.63	n/a	437631	STI101	8
439.629	n/a	439630	STI101	100
442.08	n/a	442081	STI101	2
447.278	n/a	447279	STI101	100
449.73	n/a	449731	STI101	8
452.259	n/a	452260	STI101	100
454.714	n/a	454715	STI101	4
459.231	n/a	459232	STI101	100
461.68	n/a	461681	STI101	4
466.238	n/a	466239	STI101	100
468.68	n/a	468681	STI101	8
470.446	n/a	470447	STI101	100
472.897	n/a	472898	STI101	8
474.444	n/a	474445	STI101	100
476.897	n/a	476898	STI101	8
478.079	n/a	478080	STI101	99
480.53	n/a	480531	STI101	2
481.837	n/a	481838	STI101	100
484.28	n/a	484281	STI101	4
486.414	n/a	486415	STI101	99
488.863	n/a	488864	STI101	4
492.355	n/a	492356	STI101	100
494.797	n/a	494798	STI101	4
497.462	n/a	497463	STI101	100
499.913	n/a	499914	STI101	4
504.441	n/a	504442	STI101	100
506.897	n/a	506898	STI101	4
509.54	n/a	509541	STI101	100
511.98	n/a	511981	STI101	2
515.567	n/a	515568	STI101	100
518.013	n/a	518014	STI101	8
523.01	n/a	523011	STI101	100
525.463	n/a	525464	STI101	4
527.677	n/a	527678	STI101	100
530.13	n/a	530131	STI101	8
535.989	n/a	535990	STI101	100
538.43	n/a	538431	STI101	2
540.661	n/a	540662	STI101	100
543.113	n/a	543114	STI101	4
548.05	n/a	548051	STI101	100
571.013	n/a	571014	STI101	2
571.936	n/a	571937	STI101	100
