onset	duration	sample	type	value
8.278	n/a	8279	STI101	6
9.031	n/a	9032	STI101	99
12.478	n/a	12479	STI101	6
13.603	n/a	13604	STI101	99
17.061	n/a	17062	STI101	4
18.743	n/a	18744	STI101	100
22.195	n/a	22196	STI101	4
23.742	n/a	23743	STI101	100
27.194	n/a	27195	STI101	4
28.083	n/a	28084	STI101	100
31.528	n/a	31529	STI101	6
32.546	n/a	32547	STI101	99
35.995	n/a	35996	STI101	4
36.984	n/a	36985	STI101	100
40.445	n/a	40446	STI101	6
41.674	n/a	41675	STI101	99
45.128	n/a	45129	STI101	6
46.012	n/a	46013	STI101	100
49.461	n/a	49462	STI101	6
50.92	n/a	50921	STI101	100
54.378	n/a	54379	STI101	2
55.19	n/a	55191	STI101	99
58.644	n/a	58645	STI101	2
59.547	n/a	59548	STI101	100
62.995	n/a	62996	STI101	6
63.706	n/a	63707	STI101	99
67.162	n/a	67163	STI101	2
68.602	n/a	68603	STI101	99
72.061	n/a	72062	STI101	2
73.515	n/a	73516	STI101	99
76.961	n/a	76962	STI101	2
77.881	n/a	77882	STI101	100
81.327	n/a	81328	STI101	6
82.378	n/a	82379	STI101	100
85.828	n/a	85829	STI101	4
87.078	n/a	87079	STI101	100
90.527	n/a	90528	STI101	2
91.19	n/a	91191	STI101	100
94.645	n/a	94646	STI101	6
95.523	n/a	95524	STI101	100
98.978	n/a	98979	STI101	4
99.931	n/a	99932	STI101	100
103.378	n/a	103379	STI101	2
104.058	n/a	104059	STI101	100
107.511	n/a	107512	STI101	2
108.274	n/a	108275	STI101	99
111.727	n/a	111728	STI101	4
113.169	n/a	113170	STI101	100
116.627	n/a	116628	STI101	4
118.022	n/a	118023	STI101	100
121.478	n/a	121479	STI101	4
122.251	n/a	122252	STI101	100
125.711	n/a	125712	STI101	2
126.436	n/a	126437	STI101	100
129.895	n/a	129896	STI101	4
130.79	n/a	130791	STI101	100
134.245	n/a	134246	STI101	6
134.929	n/a	134930	STI101	100
136.119	n/a	136120	STI101	79
136.12	n/a	136121	STI101	127
138.377	n/a	138378	STI101	2
139.164	n/a	139165	STI101	100
142.612	n/a	142613	STI101	4
143.397	n/a	143398	STI101	100
146.844	n/a	146845	STI101	2
147.44	n/a	147441	STI101	100
166.878	n/a	166879	STI101	4
167.571	n/a	167572	STI101	100
171.027	n/a	171028	STI101	6
171.684	n/a	171685	STI101	99
175.145	n/a	175146	STI101	2
176.092	n/a	176093	STI101	100
179.544	n/a	179545	STI101	6
180.199	n/a	180200	STI101	99
183.661	n/a	183662	STI101	2
184.609	n/a	184610	STI101	100
188.06	n/a	188061	STI101	2
188.821	n/a	188822	STI101	100
192.278	n/a	192279	STI101	4
192.852	n/a	192853	STI101	100
196.311	n/a	196312	STI101	6
197.143	n/a	197144	STI101	99
200.594	n/a	200595	STI101	2
201.23	n/a	201231	STI101	100
204.678	n/a	204679	STI101	4
205.864	n/a	205865	STI101	100
209.311	n/a	209312	STI101	2
209.803	n/a	209804	STI101	100
213.261	n/a	213262	STI101	6
214.15	n/a	214151	STI101	100
217.61	n/a	217611	STI101	6
218.581	n/a	218582	STI101	99
222.028	n/a	222029	STI101	2
222.634	n/a	222635	STI101	100
226.095	n/a	226096	STI101	2
226.667	n/a	226668	STI101	100
230.127	n/a	230128	STI101	6
230.74	n/a	230741	STI101	100
234.194	n/a	234195	STI101	4
234.822	n/a	234823	STI101	100
238.278	n/a	238279	STI101	2
238.946	n/a	238947	STI101	99
242.394	n/a	242395	STI101	6
243.108	n/a	243109	STI101	99
246.561	n/a	246562	STI101	2
247.385	n/a	247386	STI101	99
250.844	n/a	250845	STI101	4
251.664	n/a	251665	STI101	100
255.111	n/a	255112	STI101	2
255.84	n/a	255841	STI101	100
259.294	n/a	259295	STI101	6
260.176	n/a	260177	STI101	99
263.628	n/a	263629	STI101	4
264.357	n/a	264358	STI101	100
267.81	n/a	267811	STI101	4
268.599	n/a	268600	STI101	100
272.06	n/a	272061	STI101	4
272.837	n/a	272838	STI101	100
276.294	n/a	276295	STI101	2
277.027	n/a	277028	STI101	100
280.478	n/a	280479	STI101	4
281.636	n/a	281637	STI101	100
285.094	n/a	285095	STI101	6
285.839	n/a	285840	STI101	99
289.294	n/a	289295	STI101	2
289.867	n/a	289868	STI101	100
293.328	n/a	293329	STI101	6
294.314	n/a	294315	STI101	99
297.761	n/a	297762	STI101	4
298.699	n/a	298700	STI101	100
310.111	n/a	310112	STI101	6
310.818	n/a	310819	STI101	99
314.277	n/a	314278	STI101	2
314.918	n/a	314919	STI101	100
318.377	n/a	318378	STI101	4
319.226	n/a	319227	STI101	100
322.677	n/a	322678	STI101	4
323.36	n/a	323361	STI101	100
326.81	n/a	326811	STI101	6
327.519	n/a	327520	STI101	100
330.977	n/a	330978	STI101	6
331.797	n/a	331798	STI101	100
335.243	n/a	335244	STI101	6
336.107	n/a	336108	STI101	100
339.561	n/a	339562	STI101	4
340.207	n/a	340208	STI101	100
343.66	n/a	343661	STI101	4
344.384	n/a	344385	STI101	100
347.844	n/a	347845	STI101	6
348.417	n/a	348418	STI101	100
351.877	n/a	351878	STI101	4
352.414	n/a	352415	STI101	100
355.86	n/a	355861	STI101	4
356.7	n/a	356701	STI101	100
360.16	n/a	360161	STI101	6
361.021	n/a	361022	STI101	99
364.477	n/a	364478	STI101	4
365.075	n/a	365076	STI101	100
368.527	n/a	368528	STI101	4
369.152	n/a	369153	STI101	100
372.61	n/a	372611	STI101	4
373.246	n/a	373247	STI101	100
376.694	n/a	376695	STI101	2
377.35	n/a	377351	STI101	100
380.81	n/a	380811	STI101	2
381.801	n/a	381802	STI101	99
385.26	n/a	385261	STI101	6
386.679	n/a	386680	STI101	99
390.127	n/a	390128	STI101	6
391.284	n/a	391285	STI101	100
394.744	n/a	394745	STI101	4
395.394	n/a	395395	STI101	100
398.843	n/a	398844	STI101	4
399.483	n/a	399484	STI101	100
402.943	n/a	402944	STI101	4
403.549	n/a	403550	STI101	100
407.01	n/a	407011	STI101	2
407.684	n/a	407685	STI101	99
411.143	n/a	411144	STI101	4
412.144	n/a	412145	STI101	100
415.593	n/a	415594	STI101	2
416.391	n/a	416392	STI101	100
419.844	n/a	419845	STI101	2
420.505	n/a	420506	STI101	100
423.96	n/a	423961	STI101	2
424.454	n/a	424455	STI101	100
427.91	n/a	427911	STI101	2
428.441	n/a	428442	STI101	100
431.893	n/a	431894	STI101	6
432.482	n/a	432483	STI101	100
435.943	n/a	435944	STI101	4
436.12	n/a	436121	STI101	111
436.121	n/a	436122	STI101	127
436.617	n/a	436618	STI101	100
440.077	n/a	440078	STI101	4
440.769	n/a	440770	STI101	100
454.443	n/a	454444	STI101	4
455.158	n/a	455159	STI101	100
458.61	n/a	458611	STI101	6
459.293	n/a	459294	STI101	99
462.743	n/a	462744	STI101	6
464.113	n/a	464114	STI101	100
467.56	n/a	467561	STI101	6
468.342	n/a	468343	STI101	100
471.793	n/a	471794	STI101	6
472.583	n/a	472584	STI101	100
476.043	n/a	476044	STI101	6
