onset	duration	sample	type	value
3.852	n/a	3853	STI101	2
5.088	n/a	5089	STI101	100
8.152	n/a	8153	STI101	6
9.152	n/a	9153	STI101	99
12.218	n/a	12219	STI101	2
13.246	n/a	13247	STI101	100
16.318	n/a	16319	STI101	4
17.375	n/a	17376	STI101	100
20.435	n/a	20436	STI101	4
21.959	n/a	21960	STI101	99
25.018	n/a	25019	STI101	2
26.072	n/a	26073	STI101	100
29.135	n/a	29136	STI101	4
30.138	n/a	30139	STI101	100
33.201	n/a	33202	STI101	6
34.282	n/a	34283	STI101	100
37.351	n/a	37352	STI101	4
38.368	n/a	38369	STI101	100
41.435	n/a	41436	STI101	4
42.424	n/a	42425	STI101	100
45.485	n/a	45486	STI101	2
46.321	n/a	46322	STI101	100
49.385	n/a	49386	STI101	6
50.489	n/a	50490	STI101	99
53.551	n/a	53552	STI101	4
54.674	n/a	54675	STI101	100
57.735	n/a	57736	STI101	4
59.283	n/a	59284	STI101	100
62.351	n/a	62352	STI101	4
63.45	n/a	63451	STI101	100
66.518	n/a	66519	STI101	2
67.486	n/a	67487	STI101	100
70.551	n/a	70552	STI101	4
71.784	n/a	71785	STI101	100
74.851	n/a	74852	STI101	2
75.769	n/a	75770	STI101	99
78.835	n/a	78836	STI101	2
80.805	n/a	80806	STI101	100
83.868	n/a	83869	STI101	6
85.256	n/a	85257	STI101	100
88.318	n/a	88319	STI101	4
89.45	n/a	89451	STI101	100
92.518	n/a	92519	STI101	2
94.406	n/a	94407	STI101	100
97.468	n/a	97469	STI101	6
98.225	n/a	98226	STI101	99
101.285	n/a	101286	STI101	2
102.165	n/a	102166	STI101	100
105.234	n/a	105235	STI101	6
105.979	n/a	105980	STI101	99
109.051	n/a	109052	STI101	4
110.227	n/a	110228	STI101	100
113.285	n/a	113286	STI101	6
114.042	n/a	114043	STI101	99
117.101	n/a	117102	STI101	4
118.059	n/a	118060	STI101	100
121.118	n/a	121119	STI101	2
122.403	n/a	122404	STI101	99
125.468	n/a	125469	STI101	2
126.327	n/a	126328	STI101	100
145.618	n/a	145619	STI101	2
147.218	n/a	147219	STI101	99
150.284	n/a	150285	STI101	6
151.053	n/a	151054	STI101	99
154.118	n/a	154119	STI101	2
155.086	n/a	155087	STI101	100
158.151	n/a	158152	STI101	2
159.308	n/a	159309	STI101	99
162.368	n/a	162369	STI101	4
163.494	n/a	163495	STI101	100
166.551	n/a	166552	STI101	2
167.848	n/a	167849	STI101	99
170.918	n/a	170919	STI101	2
171.983	n/a	171984	STI101	99
175.051	n/a	175052	STI101	2
176.087	n/a	176088	STI101	100
179.151	n/a	179152	STI101	6
180.902	n/a	180903	STI101	100
183.968	n/a	183969	STI101	6
185.313	n/a	185314	STI101	100
188.384	n/a	188385	STI101	4
189.901	n/a	189902	STI101	100
192.968	n/a	192969	STI101	4
194.279	n/a	194280	STI101	100
197.351	n/a	197352	STI101	4
198.72	n/a	198721	STI101	100
201.784	n/a	201785	STI101	6
203.42	n/a	203421	STI101	100
206.484	n/a	206485	STI101	2
208.507	n/a	208508	STI101	100
211.567	n/a	211568	STI101	6
213.519	n/a	213520	STI101	99
216.584	n/a	216585	STI101	4
217.591	n/a	217592	STI101	100
220.651	n/a	220652	STI101	2
221.572	n/a	221573	STI101	100
224.634	n/a	224635	STI101	6
225.548	n/a	225549	STI101	100
228.617	n/a	228618	STI101	6
230.138	n/a	230139	STI101	100
233.201	n/a	233202	STI101	4
234.05	n/a	234051	STI101	100
