onset	duration	sample	type	value
8.44	n/a	8441	STI101	8
9.168	n/a	9169	STI101	100
11.557	n/a	11558	STI101	2
12.882	n/a	12883	STI101	100
15.257	n/a	15258	STI101	2
16.652	n/a	16653	STI101	100
19.04	n/a	19041	STI101	4
19.963	n/a	19964	STI101	100
22.34	n/a	22341	STI101	8
23.342	n/a	23343	STI101	100
25.723	n/a	25724	STI101	8
26.719	n/a	26720	STI101	100
29.107	n/a	29108	STI101	2
29.908	n/a	29909	STI101	100
32.29	n/a	32291	STI101	2
33.071	n/a	33072	STI101	100
35.457	n/a	35458	STI101	4
36.216	n/a	36217	STI101	100
38.59	n/a	38591	STI101	2
39.499	n/a	39500	STI101	100
41.873	n/a	41874	STI101	4
43.651	n/a	43652	STI101	100
46.04	n/a	46041	STI101	8
48.123	n/a	48124	STI101	99
50.507	n/a	50508	STI101	2
51.706	n/a	51707	STI101	100
54.09	n/a	54091	STI101	8
56.202	n/a	56203	STI101	100
58.59	n/a	58591	STI101	4
60.112	n/a	60113	STI101	100
62.49	n/a	62491	STI101	2
63.553	n/a	63554	STI101	100
65.94	n/a	65941	STI101	8
67.843	n/a	67844	STI101	100
70.223	n/a	70224	STI101	2
71.013	n/a	71014	STI101	100
73.39	n/a	73391	STI101	2
74.194	n/a	74195	STI101	100
76.574	n/a	76575	STI101	2
77.522	n/a	77523	STI101	100
79.907	n/a	79908	STI101	4
81.764	n/a	81765	STI101	100
84.14	n/a	84141	STI101	4
84.906	n/a	84907	STI101	100
87.29	n/a	87291	STI101	2
89.25	n/a	89251	STI101	100
91.623	n/a	91624	STI101	8
92.725	n/a	92726	STI101	100
95.106	n/a	95107	STI101	4
96.031	n/a	96032	STI101	100
98.406	n/a	98407	STI101	2
99.073	n/a	99074	STI101	100
101.456	n/a	101457	STI101	4
102.087	n/a	102088	STI101	100
104.473	n/a	104474	STI101	4
105.264	n/a	105265	STI101	100
107.64	n/a	107641	STI101	2
108.399	n/a	108400	STI101	100
110.773	n/a	110774	STI101	4
113.172	n/a	113173	STI101	100
115.556	n/a	115557	STI101	4
116.925	n/a	116926	STI101	100
132.09	n/a	132091	STI101	8
134.052	n/a	134053	STI101	100
136.44	n/a	136441	STI101	4
137.223	n/a	137224	STI101	100
139.606	n/a	139607	STI101	8
141.327	n/a	141328	STI101	99
143.706	n/a	143707	STI101	2
144.472	n/a	144473	STI101	100
146.856	n/a	146857	STI101	8
147.612	n/a	147613	STI101	99
149.99	n/a	149991	STI101	8
150.596	n/a	150597	STI101	99
152.973	n/a	152974	STI101	2
153.539	n/a	153540	STI101	100
155.923	n/a	155924	STI101	8
157.28	n/a	157281	STI101	99
159.656	n/a	159657	STI101	8
160.458	n/a	160459	STI101	99
162.84	n/a	162841	STI101	8
163.972	n/a	163973	STI101	100
166.356	n/a	166357	STI101	8
169.408	n/a	169409	STI101	99
171.79	n/a	171791	STI101	4
172.55	n/a	172551	STI101	100
174.923	n/a	174924	STI101	2
175.588	n/a	175589	STI101	100
177.973	n/a	177974	STI101	2
178.681	n/a	178682	STI101	100
181.056	n/a	181057	STI101	4
181.699	n/a	181700	STI101	100
184.073	n/a	184074	STI101	8
185.878	n/a	185879	STI101	100
188.256	n/a	188257	STI101	4
188.891	n/a	188892	STI101	100
191.273	n/a	191274	STI101	4
192.31	n/a	192311	STI101	100
194.69	n/a	194691	STI101	4
195.425	n/a	195426	STI101	100
197.806	n/a	197807	STI101	4
200.614	n/a	200615	STI101	100
202.989	n/a	202990	STI101	2
204.531	n/a	204532	STI101	100
206.906	n/a	206907	STI101	2
207.471	n/a	207472	STI101	100
209.856	n/a	209857	STI101	4
210.367	n/a	210368	STI101	100
212.739	n/a	212740	STI101	8
214.097	n/a	214098	STI101	100
216.473	n/a	216474	STI101	2
217.807	n/a	217808	STI101	100
220.189	n/a	220190	STI101	8
221.771	n/a	221772	STI101	100
224.156	n/a	224157	STI101	8
225.281	n/a	225282	STI101	99
227.656	n/a	227657	STI101	2
228.541	n/a	228542	STI101	100
230.923	n/a	230924	STI101	8
231.732	n/a	231733	STI101	100
234.106	n/a	234107	STI101	4
234.889	n/a	234890	STI101	100
237.273	n/a	237274	STI101	2
238.049	n/a	238050	STI101	100
248.856	n/a	248857	STI101	8
249.595	n/a	249596	STI101	100
251.973	n/a	251974	STI101	4
252.587	n/a	252588	STI101	100
254.973	n/a	254974	STI101	4
255.631	n/a	255632	STI101	100
258.006	n/a	258007	STI101	2
258.991	n/a	258992	STI101	100
261.373	n/a	261374	STI101	2
262.041	n/a	262042	STI101	100
264.423	n/a	264424	STI101	2
265.075	n/a	265076	STI101	100
267.456	n/a	267457	STI101	8
268.878	n/a	268879	STI101	99
271.256	n/a	271257	STI101	2
271.941	n/a	271942	STI101	100
274.323	n/a	274324	STI101	4
276.111	n/a	276112	STI101	100
278.489	n/a	278490	STI101	4
280.956	n/a	280957	STI101	100
283.339	n/a	283340	STI101	4
284.81	n/a	284811	STI101	100
287.189	n/a	287190	STI101	2
287.756	n/a	287757	STI101	100
290.139	n/a	290140	STI101	2
290.771	n/a	290772	STI101	100
293.156	n/a	293157	STI101	4
294.155	n/a	294156	STI101	100
296.539	n/a	296540	STI101	8
297.781	n/a	297782	STI101	100
300.156	n/a	300157	STI101	2
302.28	n/a	302281	STI101	100
304.656	n/a	304657	STI101	8
306.677	n/a	306678	STI101	100
309.056	n/a	309057	STI101	8
310.872	n/a	310873	STI101	99
313.256	n/a	313257	STI101	2
314.514	n/a	314515	STI101	100
316.889	n/a	316890	STI101	8
319.615	n/a	319616	STI101	99
